SEA,RDM,"Seattle, WA","Bend, OR",2023,4144,112,228,200001,6104758,116618
SEA,RDM,"Seattle, WA","Bend, OR",2995,4699,127,228,200012,6104758,116618
SEA,RDM,"Seattle, WA","Bend, OR",3134,5328,144,228,200009,6104758,116618
SEA,RDM,"Seattle, WA","Bend, OR",3420,5328,144,228,200006,6104758,116618
SEA,RDM,"Seattle, WA","Bend, OR",3108,5106,138,228,200010,6104758,116618
SEA,RDM,"Seattle, WA","Bend, OR",2877,4995,135,228,200011,6104758,116618
SEA,RDM,"Seattle, WA","Bend, OR",2795,5180,140,228,200003,6104758,116618
SEA,RDM,"Seattle, WA","Bend, OR",2429,4440,120,228,200002,6104758,116618
SEA,RDM,"Seattle, WA","Bend, OR",2663,4921,133,228,200004,6104758,116618
SEA,RDM,"Seattle, WA","Bend, OR",3573,5587,151,228,200007,6104758,116618
SEA,RDM,"Seattle, WA","Bend, OR",3043,5365,145,228,200005,6104758,116618
SEA,RDM,"Seattle, WA","Bend, OR",3602,5661,153,228,200008,6104758,116618
PDX,RDM,"Portland, OR","Bend, OR",4384,8066,218,116,200011,1936108,116618
PDX,RDM,"Portland, OR","Bend, OR",4119,8695,235,116,200005,1936108,116618
PDX,RDM,"Portland, OR","Bend, OR",4250,8362,226,116,200001,1936108,116618
PDX,RDM,"Portland, OR","Bend, OR",3987,7400,200,116,200002,1936108,116618
PDX,RDM,"Portland, OR","Bend, OR",4565,8991,243,116,200007,1936108,116618
PDX,RDM,"Portland, OR","Bend, OR",5007,7585,205,116,200012,1936108,116618
PDX,RDM,"Portland, OR","Bend, OR",4061,8436,228,116,200009,1936108,116618
PDX,RDM,"Portland, OR","Bend, OR",4227,8510,230,116,200006,1936108,116618
PDX,RDM,"Portland, OR","Bend, OR",4691,8991,243,116,200008,1936108,116618
PDX,RDM,"Portland, OR","Bend, OR",4024,8251,223,116,200010,1936108,116618
PDX,RDM,"Portland, OR","Bend, OR",4459,8436,228,116,200003,1936108,116618
PDX,RDM,"Portland, OR","Bend, OR",4096,8325,225,116,200004,1936108,116618
PDX,RDM,"Portland, OR","Bend, OR",3825,7437,201,116,200105,1975589,120667
PDX,RDM,"Portland, OR","Bend, OR",5480,8917,241,116,200107,1975589,120667
PDX,RDM,"Portland, OR","Bend, OR",4160,7326,198,116,200103,1975589,120667
PDX,RDM,"Portland, OR","Bend, OR",4532,7733,209,116,200106,1975589,120667
PDX,RDM,"Portland, OR","Bend, OR",3723,6401,173,116,200111,1975589,120667
PDX,RDM,"Portland, OR","Bend, OR",3866,7733,209,116,200101,1975589,120667
PDX,RDM,"Portland, OR","Bend, OR",3778,7141,193,116,200104,1975589,120667
PDX,RDM,"Portland, OR","Bend, OR",36,69,1,116,200103,1975589,120667
PDX,RDM,"Portland, OR","Bend, OR",2585,5217,141,116,200109,1975589,120667
PDX,RDM,"Portland, OR","Bend, OR",68,138,2,116,200109,1975589,120667
PDX,RDM,"Portland, OR","Bend, OR",5180,7178,194,116,200112,1975589,120667
PDX,RDM,"Portland, OR","Bend, OR",5910,8917,241,116,200108,1975589,120667
PDX,RDM,"Portland, OR","Bend, OR",3113,5254,142,116,200110,1975589,120667
PDX,RDM,"Portland, OR","Bend, OR",3718,6771,183,116,200102,1975589,120667
SEA,RDM,"Seattle, WA","Bend, OR",3663,5069,137,228,200106,6188760,120667
SEA,RDM,"Seattle, WA","Bend, OR",23,70,1,228,200104,6188760,120667
SEA,RDM,"Seattle, WA","Bend, OR",2187,3922,106,228,200109,6188760,120667
SEA,RDM,"Seattle, WA","Bend, OR",2827,4773,129,228,200103,6188760,120667
SEA,RDM,"Seattle, WA","Bend, OR",2185,2849,77,228,200112,6188760,120667
SEA,RDM,"Seattle, WA","Bend, OR",4170,5328,144,228,200108,6188760,120667
SEA,RDM,"Seattle, WA","Bend, OR",2661,4292,116,228,200110,6188760,120667
SEA,RDM,"Seattle, WA","Bend, OR",3880,5291,143,228,200107,6188760,120667
SEA,RDM,"Seattle, WA","Bend, OR",2814,5106,138,228,200104,6188760,120667
SEA,RDM,"Seattle, WA","Bend, OR",3096,5365,145,228,200105,6188760,120667
SEA,RDM,"Seattle, WA","Bend, OR",2518,5069,137,228,200101,6188760,120667
SEA,RDM,"Seattle, WA","Bend, OR",2427,3811,103,228,200111,6188760,120667
SEA,RDM,"Seattle, WA","Bend, OR",2520,4477,121,228,200102,6188760,120667
MFR,RDM,"Medford, OR","Bend, OR",32,37,1,156,200108,183797,120667
FLL,RDM,"Fort Lauderdale, FL","Bend, OR",0,128,1,2601,200111,5120256,120667
SFO,RDM,"San Francisco, CA","Bend, OR",1837,2610,87,462,200211,8331356,125468
SFO,RDM,"San Francisco, CA","Bend, OR",1904,2760,92,462,200210,8331356,125468
SFO,RDM,"San Francisco, CA","Bend, OR",2160,2790,93,462,200212,8331356,125468
PDX,RDM,"Portland, OR","Bend, OR",3788,6660,180,116,200205,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",0,0,25,116,200210,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",0,0,27,116,200212,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",3803,6290,170,116,200211,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",4260,6364,172,116,200206,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",4465,6660,180,116,200203,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",2084,4470,149,116,200210,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",3648,6586,178,116,200210,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",0,0,26,116,200211,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",0,0,25,116,200211,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",4475,6771,183,116,200207,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",62,69,1,116,200206,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",3926,6105,165,116,200202,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",40,70,1,116,200211,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",4515,6882,186,116,200208,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",3737,6512,176,116,200204,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",2725,4140,138,116,200212,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",0,0,25,116,200210,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",4787,6734,182,116,200212,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",3583,6438,174,116,200209,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",4057,7400,200,116,200201,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",0,0,27,116,200212,2010666,125468
PDX,RDM,"Portland, OR","Bend, OR",2159,4230,141,116,200211,2010666,125468
MFR,RDM,"Medford, OR","Bend, OR",11,30,1,156,200211,186567,125468
MFR,RDM,"Medford, OR","Bend, OR",26,37,1,156,200211,186567,125468
SEA,RDM,"Seattle, WA","Bend, OR",2199,3071,83,228,200205,6243790,125468
SEA,RDM,"Seattle, WA","Bend, OR",3026,4070,110,228,200209,6243790,125468
SEA,RDM,"Seattle, WA","Bend, OR",1849,3108,84,228,200201,6243790,125468
SEA,RDM,"Seattle, WA","Bend, OR",2035,2997,81,228,200204,6243790,125468
SEA,RDM,"Seattle, WA","Bend, OR",2134,2812,76,228,200202,6243790,125468
SEA,RDM,"Seattle, WA","Bend, OR",2759,3922,106,228,200211,6243790,125468
SEA,RDM,"Seattle, WA","Bend, OR",39,70,1,228,200211,6243790,125468
SEA,RDM,"Seattle, WA","Bend, OR",2332,3034,82,228,200203,6243790,125468
SEA,RDM,"Seattle, WA","Bend, OR",3415,4514,122,228,200207,6243790,125468
SEA,RDM,"Seattle, WA","Bend, OR",3700,4588,124,228,200208,6243790,125468
SEA,RDM,"Seattle, WA","Bend, OR",3237,4181,113,228,200212,6243790,125468
SEA,RDM,"Seattle, WA","Bend, OR",2671,3367,91,228,200206,6243790,125468
SEA,RDM,"Seattle, WA","Bend, OR",2712,4255,115,227,200210,6243790,125468
FCA,EKO,"Kalispell, MT","Elko, NV",79,122,1,523,200008,74710,46863
GRB,EKO,"Green Bay, WI","Elko, NV",203,244,2,1425,200004,283337,46863
GRB,EKO,"Green Bay, WI","Elko, NV",46,124,1,1425,200012,283337,46863
GRB,EKO,"Green Bay, WI","Elko, NV",87,122,1,1425,200002,283337,46863
FCA,EKO,"Kalispell, MT","Elko, NV",113,122,1,523,200010,74710,46863
FCA,EKO,"Kalispell, MT","Elko, NV",118,122,1,523,200003,74710,46863
GRB,EKO,"Green Bay, WI","Elko, NV",104,122,1,1425,200006,283337,46863
FCA,EKO,"Kalispell, MT","Elko, NV",121,121,1,523,200002,74710,46863
GRB,EKO,"Green Bay, WI","Elko, NV",222,244,2,1425,200005,283337,46863
GRB,EKO,"Green Bay, WI","Elko, NV",100,122,1,1425,200010,283337,46863
GRB,EKO,"Green Bay, WI","Elko, NV",115,122,1,1425,200001,283337,46863
FCA,EKO,"Kalispell, MT","Elko, NV",119,122,1,523,200005,74710,46863
GRB,EKO,"Green Bay, WI","Elko, NV",122,122,1,1425,200009,283337,46863
GRB,EKO,"Green Bay, WI","Elko, NV",239,246,2,1425,200003,283337,46863
GRB,EKO,"Green Bay, WI","Elko, NV",209,248,2,1425,200007,283337,46863
GRB,EKO,"Green Bay, WI","Elko, NV",186,246,2,1425,200008,283337,46863
RFD,EKO,"Rockford, IL","Elko, NV",95,122,1,1382,200008,321042,46863
RFD,EKO,"Rockford, IL","Elko, NV",92,122,1,1382,200002,321042,46863
RFD,EKO,"Rockford, IL","Elko, NV",107,122,1,1382,200007,321042,46863
RFD,EKO,"Rockford, IL","Elko, NV",112,122,1,1382,200005,321042,46863
RFD,EKO,"Rockford, IL","Elko, NV",115,122,1,1382,200009,321042,46863
RFD,EKO,"Rockford, IL","Elko, NV",121,121,1,1382,200001,321042,46863
PDX,EKO,"Portland, OR","Elko, NV",103,122,1,475,200009,1936108,46863
PDX,EKO,"Portland, OR","Elko, NV",220,365,3,475,200001,1936108,46863
PDX,EKO,"Portland, OR","Elko, NV",123,248,2,475,200007,1936108,46863
PDX,EKO,"Portland, OR","Elko, NV",227,365,3,475,200002,1936108,46863
PDX,EKO,"Portland, OR","Elko, NV",184,246,2,475,200008,1936108,46863
PDX,EKO,"Portland, OR","Elko, NV",254,366,3,475,200010,1936108,46863
PDX,EKO,"Portland, OR","Elko, NV",298,490,4,475,200006,1936108,46863
PDX,EKO,"Portland, OR","Elko, NV",125,244,2,475,200004,1936108,46863
PDX,EKO,"Portland, OR","Elko, NV",262,368,3,475,200003,1936108,46863
PDX,EKO,"Portland, OR","Elko, NV",124,246,2,475,200012,1936108,46863
PDX,EKO,"Portland, OR","Elko, NV",51,244,2,475,200011,1936108,46863
PDX,EKO,"Portland, OR","Elko, NV",247,366,3,475,200005,1936108,46863
RFD,EKO,"Rockford, IL","Elko, NV",110,122,1,1382,200006,321042,46863
SJC,EKO,"San Jose, CA","Elko, NV",35,122,1,407,200001,1739669,46863
SJC,EKO,"San Jose, CA","Elko, NV",30,122,1,407,200002,1739669,46863
SJC,EKO,"San Jose, CA","Elko, NV",47,122,1,407,200008,1739669,46863
SJC,EKO,"San Jose, CA","Elko, NV",29,122,1,407,200006,1739669,46863
SJC,EKO,"San Jose, CA","Elko, NV",43,124,1,407,200012,1739669,46863
SJC,EKO,"San Jose, CA","Elko, NV",12,122,1,407,200005,1739669,46863
SJC,EKO,"San Jose, CA","Elko, NV",65,244,2,407,200004,1739669,46863
SJC,EKO,"San Jose, CA","Elko, NV",50,244,2,407,200010,1739669,46863
RFD,EKO,"Rockford, IL","Elko, NV",78,122,1,1382,200010,321042,46863
RFD,EKO,"Rockford, IL","Elko, NV",122,122,1,1382,200004,321042,46863
CMI,EKO,"Champaign, IL","Elko, NV",55,124,1,1446,200012,210511,46863
CLE,EKO,"Cleveland, OH","Elko, NV",94,122,1,1760,200005,2147948,46863
CLE,EKO,"Cleveland, OH","Elko, NV",80,122,1,1760,200011,2147948,46863
CLE,EKO,"Cleveland, OH","Elko, NV",109,122,1,1760,200003,2147948,46863
CMI,EKO,"Champaign, IL","Elko, NV",102,122,1,1446,200005,210511,46863
CLE,EKO,"Cleveland, OH","Elko, NV",82,122,1,1760,200004,2147948,46863
CLE,EKO,"Cleveland, OH","Elko, NV",116,122,1,1760,200008,2147948,46863
CLE,EKO,"Cleveland, OH","Elko, NV",120,122,1,1760,200009,2147948,46863
CMI,EKO,"Champaign, IL","Elko, NV",118,122,1,1446,200010,210511,46863
CLE,EKO,"Cleveland, OH","Elko, NV",107,122,1,1760,200007,2147948,46863
CMI,EKO,"Champaign, IL","Elko, NV",114,122,1,1446,200003,210511,46863
CMI,EKO,"Champaign, IL","Elko, NV",122,122,1,1446,200006,210511,46863
CMI,EKO,"Champaign, IL","Elko, NV",90,122,1,1446,200001,210511,46863
ABI,EKO,"Abilene, TX","Elko, NV",66,122,1,1064,200011,160108,46863
ABI,EKO,"Abilene, TX","Elko, NV",104,122,1,1064,200004,160108,46863
YKM,EKO,"Yakima, WA","Elko, NV",120,124,1,462,200003,222696,46863
ABI,EKO,"Abilene, TX","Elko, NV",96,124,1,1064,200008,160108,46863
YKM,EKO,"Yakima, WA","Elko, NV",115,122,1,462,200010,222696,46863
YKM,EKO,"Yakima, WA","Elko, NV",82,124,1,462,200007,222696,46863
ABI,EKO,"Abilene, TX","Elko, NV",115,122,1,1064,200006,160108,46863
ABI,EKO,"Abilene, TX","Elko, NV",115,122,1,1064,200001,160108,46863
YKM,EKO,"Yakima, WA","Elko, NV",121,122,1,462,200005,222696,46863
YKM,EKO,"Yakima, WA","Elko, NV",122,124,1,462,200008,222696,46863
ABI,EKO,"Abilene, TX","Elko, NV",64,122,1,1064,200012,160108,46863
ABI,EKO,"Abilene, TX","Elko, NV",113,121,1,1064,200002,160108,46863
ABI,EKO,"Abilene, TX","Elko, NV",98,124,1,1064,200007,160108,46863
YKM,EKO,"Yakima, WA","Elko, NV",90,122,1,462,200011,222696,46863
ABI,EKO,"Abilene, TX","Elko, NV",122,122,1,1064,200009,160108,46863
ABI,EKO,"Abilene, TX","Elko, NV",221,244,2,1064,200005,160108,46863
YKM,EKO,"Yakima, WA","Elko, NV",192,243,2,462,200002,222696,46863
ABI,EKO,"Abilene, TX","Elko, NV",233,244,2,1064,200010,160108,46863
HOU,EKO,"Houston, TX","Elko, NV",211,246,2,1387,200004,4739414,46863
HOU,EKO,"Houston, TX","Elko, NV",106,122,1,1387,200001,4739414,46863
IAH,EKO,"Houston, TX","Elko, NV",100,122,1,1370,200005,4739414,46863
IAH,EKO,"Houston, TX","Elko, NV",50,122,1,1370,200002,4739414,46863
HOU,EKO,"Houston, TX","Elko, NV",121,122,1,1387,200005,4739414,46863
IAH,EKO,"Houston, TX","Elko, NV",89,122,1,1370,200004,4739414,46863
HOU,EKO,"Houston, TX","Elko, NV",111,122,1,1387,200007,4739414,46863
IAH,EKO,"Houston, TX","Elko, NV",117,122,1,1370,200007,4739414,46863
IAH,EKO,"Houston, TX","Elko, NV",116,122,1,1370,200008,4739414,46863
HOU,EKO,"Houston, TX","Elko, NV",120,122,1,1387,200008,4739414,46863
IAH,EKO,"Houston, TX","Elko, NV",82,122,1,1370,200001,4739414,46863
HOU,EKO,"Houston, TX","Elko, NV",112,124,1,1387,200011,4739414,46863
HOU,EKO,"Houston, TX","Elko, NV",24,122,1,1387,200009,4739414,46863
HOU,EKO,"Houston, TX","Elko, NV",118,124,1,1387,200006,4739414,46863
IAH,EKO,"Houston, TX","Elko, NV",54,122,1,1370,200011,4739414,46863
IAH,EKO,"Houston, TX","Elko, NV",113,122,1,1370,200010,4739414,46863
HOU,EKO,"Houston, TX","Elko, NV",112,124,1,1387,200003,4739414,46863
HOU,EKO,"Houston, TX","Elko, NV",118,122,1,1387,200010,4739414,46863
IAH,EKO,"Houston, TX","Elko, NV",112,122,1,1370,200009,4739414,46863
ORD,EKO,"Chicago, IL","Elko, NV",206,244,2,1445,200004,18235464,46863
ORD,EKO,"Chicago, IL","Elko, NV",74,122,1,1445,200001,18235464,46863
ELP,EKO,"El Paso, TX","Elko, NV",103,122,1,813,200005,680942,46863
ELP,EKO,"El Paso, TX","Elko, NV",116,122,1,813,200006,680942,46863
ORD,EKO,"Chicago, IL","Elko, NV",84,122,1,1445,200011,18235464,46863
ELP,EKO,"El Paso, TX","Elko, NV",103,122,1,813,200002,680942,46863
ORD,EKO,"Chicago, IL","Elko, NV",218,246,2,1445,200003,18235464,46863
ORD,EKO,"Chicago, IL","Elko, NV",220,246,2,1445,200006,18235464,46863
ELP,EKO,"El Paso, TX","Elko, NV",108,124,1,813,200007,680942,46863
ORD,EKO,"Chicago, IL","Elko, NV",230,246,2,1445,200008,18235464,46863
ORD,EKO,"Chicago, IL","Elko, NV",87,122,1,1445,200002,18235464,46863
ORD,EKO,"Chicago, IL","Elko, NV",224,244,2,1445,200009,18235464,46863
ORD,EKO,"Chicago, IL","Elko, NV",86,124,1,1445,200012,18235464,46863
ELP,EKO,"El Paso, TX","Elko, NV",122,124,1,813,200003,680942,46863
ORD,EKO,"Chicago, IL","Elko, NV",236,246,2,1445,200007,18235464,46863
ELP,EKO,"El Paso, TX","Elko, NV",109,121,1,813,200001,680942,46863
ORD,EKO,"Chicago, IL","Elko, NV",186,244,2,1445,200010,18235464,46863
ORD,EKO,"Chicago, IL","Elko, NV",239,244,2,1445,200005,18235464,46863
ELP,EKO,"El Paso, TX","Elko, NV",110,122,1,813,200010,680942,46863
ABQ,EKO,"Albuquerque, NM","Elko, NV",102,122,1,640,200006,731712,46863
BMI,EKO,"Bloomington, IL","Elko, NV",91,122,1,1406,200004,150897,46863
ABQ,EKO,"Albuquerque, NM","Elko, NV",274,368,3,640,200009,731712,46863
ABQ,EKO,"Albuquerque, NM","Elko, NV",108,121,1,640,200002,731712,46863
BMI,EKO,"Bloomington, IL","Elko, NV",109,122,1,1406,200008,150897,46863
GCK,EKO,"Garden City, KS","Elko, NV",62,124,1,830,200012,40602,46863
GCK,EKO,"Garden City, KS","Elko, NV",81,122,1,830,200008,40602,46863
GCK,EKO,"Garden City, KS","Elko, NV",96,124,1,830,200011,40602,46863
SBN,EKO,"South Bend, IN","Elko, NV",99,122,1,1528,200002,316977,46863
SBN,EKO,"South Bend, IN","Elko, NV",114,122,1,1528,200001,316977,46863
SBN,EKO,"South Bend, IN","Elko, NV",97,124,1,1528,200007,316977,46863
SBN,EKO,"South Bend, IN","Elko, NV",92,122,1,1528,200010,316977,46863
SBN,EKO,"South Bend, IN","Elko, NV",121,122,1,1528,200003,316977,46863
ABQ,EKO,"Albuquerque, NM","Elko, NV",68,124,1,640,200012,731712,46863
SBN,EKO,"South Bend, IN","Elko, NV",100,122,1,1528,200004,316977,46863
BMI,EKO,"Bloomington, IL","Elko, NV",104,124,1,1406,200003,150897,46863
ABQ,EKO,"Albuquerque, NM","Elko, NV",191,244,2,640,200005,731712,46863
BMI,EKO,"Bloomington, IL","Elko, NV",119,122,1,1406,200009,150897,46863
BMI,EKO,"Bloomington, IL","Elko, NV",98,122,1,1406,200005,150897,46863
SBN,EKO,"South Bend, IN","Elko, NV",106,122,1,1528,200008,316977,46863
GFK,EKO,"Grand Forks, ND","Elko, NV",118,124,1,1041,200003,97331,46863
GFK,EKO,"Grand Forks, ND","Elko, NV",121,122,1,1041,200004,97331,46863
GFK,EKO,"Grand Forks, ND","Elko, NV",120,122,1,1041,200002,97331,46863
GFK,EKO,"Grand Forks, ND","Elko, NV",113,122,1,1041,200006,97331,46863
GFK,EKO,"Grand Forks, ND","Elko, NV",103,122,1,1041,200010,97331,46863
GFK,EKO,"Grand Forks, ND","Elko, NV",106,122,1,1041,200001,97331,46863
GFK,EKO,"Grand Forks, ND","Elko, NV",101,122,1,1041,200011,97331,46863
GFK,EKO,"Grand Forks, ND","Elko, NV",107,124,1,1041,200008,97331,46863
SBN,EKO,"South Bend, IN","Elko, NV",119,122,1,1528,200005,316977,46863
ABQ,EKO,"Albuquerque, NM","Elko, NV",117,124,1,640,200007,731712,46863
BMI,EKO,"Bloomington, IL","Elko, NV",101,122,1,1406,200006,150897,46863
GTF,EKO,"Great Falls, MT","Elko, NV",100,122,1,510,200004,80201,46863
GTF,EKO,"Great Falls, MT","Elko, NV",114,122,1,510,200005,80201,46863
GTF,EKO,"Great Falls, MT","Elko, NV",58,124,1,510,200007,80201,46863
MCI,EKO,"Kansas City, MO","Elko, NV",27,122,1,1120,200012,1842924,46863
MCI,EKO,"Kansas City, MO","Elko, NV",76,122,1,1120,200002,1842924,46863
MCI,EKO,"Kansas City, MO","Elko, NV",111,122,1,1120,200009,1842924,46863
MCI,EKO,"Kansas City, MO","Elko, NV",116,124,1,1120,200003,1842924,46863
GTF,EKO,"Great Falls, MT","Elko, NV",100,121,1,510,200001,80201,46863
MCI,EKO,"Kansas City, MO","Elko, NV",96,124,1,1120,200008,1842924,46863
MCI,EKO,"Kansas City, MO","Elko, NV",113,124,1,1120,200006,1842924,46863
ABQ,EKO,"Albuquerque, NM","Elko, NV",188,244,2,640,200008,731712,46863
GTF,EKO,"Great Falls, MT","Elko, NV",120,122,1,510,200010,80201,46863
SBN,EKO,"South Bend, IN","Elko, NV",110,122,1,1528,200006,316977,46863
ABQ,EKO,"Albuquerque, NM","Elko, NV",116,122,1,640,200001,731712,46863
MCI,EKO,"Kansas City, MO","Elko, NV",86,122,1,1120,200004,1842924,46863
MCI,EKO,"Kansas City, MO","Elko, NV",81,124,1,1120,200007,1842924,46863
ABQ,EKO,"Albuquerque, NM","Elko, NV",230,244,2,640,200004,731712,46863
ABQ,EKO,"Albuquerque, NM","Elko, NV",80,124,1,640,200011,731712,46863
BMI,EKO,"Bloomington, IL","Elko, NV",93,122,1,1406,200001,150897,46863
SGF,EKO,"Springfield, MO","Elko, NV",118,124,1,1227,200006,369775,46863
SGF,EKO,"Springfield, MO","Elko, NV",43,122,1,1227,200011,369775,46863
SGF,EKO,"Springfield, MO","Elko, NV",115,122,1,1227,200010,369775,46863
SPI,EKO,"Springfield, IL","Elko, NV",103,122,1,1375,200007,201586,46863
SPI,EKO,"Springfield, IL","Elko, NV",118,122,1,1375,200009,201586,46863
SPI,EKO,"Springfield, IL","Elko, NV",114,122,1,1375,200002,201586,46863
SPI,EKO,"Springfield, IL","Elko, NV",121,122,1,1375,200001,201586,46863
SGF,EKO,"Springfield, MO","Elko, NV",111,124,1,1227,200003,369775,46863
MSP,EKO,"Minneapolis, MN","Elko, NV",114,122,1,1176,200004,2981616,46863
MSP,EKO,"Minneapolis, MN","Elko, NV",112,122,1,1176,200010,2981616,46863
SAT,EKO,"San Antonio, TX","Elko, NV",110,122,1,1248,200008,1719262,46863
SAT,EKO,"San Antonio, TX","Elko, NV",118,122,1,1248,200006,1719262,46863
SAT,EKO,"San Antonio, TX","Elko, NV",195,246,2,1248,200007,1719262,46863
MSP,EKO,"Minneapolis, MN","Elko, NV",120,122,1,1176,200003,2981616,46863
MSP,EKO,"Minneapolis, MN","Elko, NV",119,124,1,1176,200008,2981616,46863
SAT,EKO,"San Antonio, TX","Elko, NV",286,366,3,1248,200001,1719262,46863
MSP,EKO,"Minneapolis, MN","Elko, NV",109,122,1,1176,200011,2981616,46863
SGF,EKO,"Springfield, MO","Elko, NV",92,124,1,1227,200008,369775,46863
SGF,EKO,"Springfield, MO","Elko, NV",107,122,1,1227,200005,369775,46863
SGF,EKO,"Springfield, MO","Elko, NV",106,122,1,1227,200007,369775,46863
SAT,EKO,"San Antonio, TX","Elko, NV",210,244,2,1248,200004,1719262,46863
SAT,EKO,"San Antonio, TX","Elko, NV",206,246,2,1248,200003,1719262,46863
SAT,EKO,"San Antonio, TX","Elko, NV",215,244,2,1248,200005,1719262,46863
SAT,EKO,"San Antonio, TX","Elko, NV",195,244,2,1248,200010,1719262,46863
SGF,EKO,"Springfield, MO","Elko, NV",120,122,1,1227,200009,369775,46863
SGF,EKO,"Springfield, MO","Elko, NV",87,122,1,1227,200004,369775,46863
MSP,EKO,"Minneapolis, MN","Elko, NV",105,122,1,1176,200006,2981616,46863
SPI,EKO,"Springfield, IL","Elko, NV",113,122,1,1375,200006,201586,46863
MSP,EKO,"Minneapolis, MN","Elko, NV",115,122,1,1176,200005,2981616,46863
SPI,EKO,"Springfield, IL","Elko, NV",95,124,1,1375,200012,201586,46863
SAT,EKO,"San Antonio, TX","Elko, NV",64,122,1,1248,200002,1719262,46863
SPI,EKO,"Springfield, IL","Elko, NV",78,122,1,1375,200008,201586,46863
SAT,EKO,"San Antonio, TX","Elko, NV",212,244,2,1248,200009,1719262,46863
SGF,EKO,"Springfield, MO","Elko, NV",74,121,1,1227,200001,369775,46863
SPI,EKO,"Springfield, IL","Elko, NV",112,122,1,1375,200004,201586,46863
SGF,EKO,"Springfield, MO","Elko, NV",100,122,1,1227,200002,369775,46863
MSP,EKO,"Minneapolis, MN","Elko, NV",91,121,1,1176,200002,2981616,46863
SPI,EKO,"Springfield, IL","Elko, NV",121,124,1,1375,200003,201586,46863
MSP,EKO,"Minneapolis, MN","Elko, NV",117,122,1,1176,200001,2981616,46863
CID,EKO,"Cedar Rapids, IA","Elko, NV",121,122,1,1250,200009,237853,46863
CID,EKO,"Cedar Rapids, IA","Elko, NV",105,122,1,1250,200004,237853,46863
CID,EKO,"Cedar Rapids, IA","Elko, NV",92,122,1,1250,200010,237853,46863
GRI,EKO,"Grand Island, NE","Elko, NV",117,122,1,914,200004,68211,46863
CID,EKO,"Cedar Rapids, IA","Elko, NV",103,121,1,1250,200002,237853,46863
IND,EKO,"Indianapolis, IN","Elko, NV",105,122,1,1554,200005,1531156,46863
IND,EKO,"Indianapolis, IN","Elko, NV",109,122,1,1554,200004,1531156,46863
GRI,EKO,"Grand Island, NE","Elko, NV",118,122,1,914,200005,68211,46863
CID,EKO,"Cedar Rapids, IA","Elko, NV",106,121,1,1250,200001,237853,46863
GRI,EKO,"Grand Island, NE","Elko, NV",96,122,1,914,200007,68211,46863
IND,EKO,"Indianapolis, IN","Elko, NV",183,244,2,1554,200007,1531156,46863
GRI,EKO,"Grand Island, NE","Elko, NV",98,122,1,914,200001,68211,46863
CID,EKO,"Cedar Rapids, IA","Elko, NV",108,122,1,1250,200006,237853,46863
GRI,EKO,"Grand Island, NE","Elko, NV",114,121,1,914,200002,68211,46863
IND,EKO,"Indianapolis, IN","Elko, NV",236,244,2,1554,200009,1531156,46863
CID,EKO,"Cedar Rapids, IA","Elko, NV",90,124,1,1250,200008,237853,46863
IND,EKO,"Indianapolis, IN","Elko, NV",111,122,1,1554,200003,1531156,46863
CID,EKO,"Cedar Rapids, IA","Elko, NV",106,122,1,1250,200012,237853,46863
GRI,EKO,"Grand Island, NE","Elko, NV",109,122,1,914,200010,68211,46863
CID,EKO,"Cedar Rapids, IA","Elko, NV",110,122,1,1250,200005,237853,46863
GRI,EKO,"Grand Island, NE","Elko, NV",122,122,1,914,200003,68211,46863
GRI,EKO,"Grand Island, NE","Elko, NV",110,122,1,914,200006,68211,46863
CID,EKO,"Cedar Rapids, IA","Elko, NV",90,122,1,1250,200007,237853,46863
GRI,EKO,"Grand Island, NE","Elko, NV",106,122,1,914,200008,68211,46863
GRI,EKO,"Grand Island, NE","Elko, NV",118,122,1,914,200009,68211,46863
IND,EKO,"Indianapolis, IN","Elko, NV",116,122,1,1554,200008,1531156,46863
CRP,EKO,"Corpus Christi, TX","Elko, NV",56,122,1,1375,200011,403199,46863
CLM,EKO,"Port Angeles, WA","Elko, NV",121,121,1,631,200002,64285,46863
GJT,EKO,"Grand Junction, CO","Elko, NV",208,244,2,404,200003,117488,46863
