id,airport,type,latitude,longitude,crs_dep_time,dep_time,cancelled,diverted
1989,PHX,dest,33.43416667,-112.0080556,1505,,1,0
1990,OAK,origin,37.72129083,-122.2207167,605,,1,0
1990,PDX,dest,45.58872222,-122.5975,605,,1,0
1991,PHX,origin,33.43416667,-112.0080556,450,,1,0
1991,OAK,dest,37.72129083,-122.2207167,350,,1,0
1992,BWI,origin,39.17540167,-76.66819833,1144,,1,0
1992,ALB,dest,42.74811944,-73.80297861,1144,,1,0
1993,MDW,origin,41.7859825,-87.75242444,735,,1,0
1993,BWI,dest,39.17540167,-76.66819833,835,,1,0
1994,STL,origin,38.74768694,-90.35998972,609,714,0,0
1994,MDW,dest,41.7859825,-87.75242444,609,714,0,0
1995,MCI,origin,39.29760528,-94.71390556,1639,,1,0
1995,RDU,dest,35.87763889,-78.78747222,1739,,1,0
1996,SJC,origin,37.36186194,-121.9290089,850,,1,0
1996,MCI,dest,39.29760528,-94.71390556,1050,,1,0
1997,BWI,origin,39.17540167,-76.66819833,1519,,1,0
1997,JAN,dest,32.31116667,-90.07588889,1419,,1,0
1998,HOU,origin,29.64541861,-95.27888889,1750,,1,0
1998,PHX,dest,33.43416667,-112.0080556,1650,,1,0
1999,JAN,origin,32.31116667,-90.07588889,1605,,1,0
1999,HOU,dest,29.64541861,-95.27888889,1605,,1,0
2000,PVD,origin,41.72399917,-71.42822111,1330,,1,0
2000,BWI,dest,39.17540167,-76.66819833,1330,,1,0
2001,FLL,origin,26.07258333,-80.15275,1955,,1,0
2001,MDW,dest,41.7859825,-87.75242444,1855,,1,0
2002,ABQ,origin,35.04022222,-106.6091944,1414,,1,0
2002,PHX,dest,33.43416667,-112.0080556,1414,,1,0
2003,PHX,origin,33.43416667,-112.0080556,1500,,1,0
2003,LAX,dest,33.94253611,-118.4080744,1400,,1,0
2004,DAL,origin,32.84711389,-96.85177222,950,,1,0
2004,SAT,dest,29.53369444,-98.46977778,950,,1,0
2005,SNA,origin,33.67565861,-117.8682225,1610,,1,0
2005,OAK,dest,37.72129083,-122.2207167,1610,,1,0
2006,AUS,origin,30.19453278,-97.66987194,1130,,1,0
2006,DAL,dest,32.84711389,-96.85177222,1130,,1,0
2007,DAL,origin,32.84711389,-96.85177222,1240,,1,0
2007,LBB,dest,33.66363889,-101.8227778,1240,,1,0
2008,DAL,origin,32.84711389,-96.85177222,1950,,1,0
2008,AUS,dest,30.19453278,-97.66987194,1950,,1,0
2009,LBB,origin,33.66363889,-101.8227778,1830,,1,0
2009,DAL,dest,32.84711389,-96.85177222,1830,,1,0
2010,PHX,origin,33.43416667,-112.0080556,655,,1,0
2010,OAK,dest,37.72129083,-122.2207167,555,,1,0
2011,LAS,origin,36.08036111,-115.1523333,1115,,1,0
2011,SAN,dest,32.73355611,-117.1896567,1115,,1,0
2012,PDX,origin,45.58872222,-122.5975,800,,1,0
2012,RNO,dest,39.49857611,-119.7680647,800,,1,0
2013,RNO,origin,39.49857611,-119.7680647,944,,1,0
2013,LAS,dest,36.08036111,-115.1523333,944,,1,0
2014,DAL,origin,32.84711389,-96.85177222,1614,,1,0
2014,MAF,dest,31.94252778,-102.2019139,1614,,1,0
2015,HOU,origin,29.64541861,-95.27888889,625,725,0,0
2015,SAT,dest,29.53369444,-98.46977778,625,725,0,0
2016,MSY,origin,29.99338889,-90.25802778,500,600,0,0
2016,HOU,dest,29.64541861,-95.27888889,500,600,0,0
2017,SAT,origin,29.53369444,-98.46977778,735,,1,0
2017,LAS,dest,36.08036111,-115.1523333,535,,1,0
2018,STL,origin,38.74768694,-90.35998972,1810,,1,0
2018,PHX,dest,33.43416667,-112.0080556,1710,,1,0
2019,RNO,origin,39.49857611,-119.7680647,1730,,1,0
2019,PDX,dest,45.58872222,-122.5975,1730,,1,0
2020,SLC,origin,40.78838778,-111.9777731,1750,,1,0
2020,RNO,dest,39.49857611,-119.7680647,1650,,1,0
2021,BWI,origin,39.17540167,-76.66819833,655,655,0,0
2021,PVD,dest,41.72399917,-71.42822111,655,655,0,0
2022,MAF,origin,31.94252778,-102.2019139,520,620,0,0
2022,HOU,dest,29.64541861,-95.27888889,520,620,0,0
2023,BWI,origin,39.17540167,-76.66819833,1425,,1,0
2023,PVD,dest,41.72399917,-71.42822111,1425,,1,0
2024,HOU,origin,29.64541861,-95.27888889,535,647,0,0
2024,TUL,dest,36.19837222,-95.88824167,535,647,0,0
2025,MCI,origin,39.29760528,-94.71390556,825,,1,0
2025,MDW,dest,41.7859825,-87.75242444,825,,1,0
2026,MDW,origin,41.7859825,-87.75242444,1009,,1,0
2026,BWI,dest,39.17540167,-76.66819833,1109,,1,0
2027,TUL,origin,36.19837222,-95.88824167,709,810,0,0
2027,MCI,dest,39.29760528,-94.71390556,709,810,0,0
2028,MCI,origin,39.29760528,-94.71390556,1050,,1,0
2028,SAN,dest,32.73355611,-117.1896567,850,,1,0
2029,MHT,origin,42.93451639,-71.43705583,900,,1,0
2029,MCI,dest,39.29760528,-94.71390556,800,,1,0
2030,SAN,origin,32.73355611,-117.1896567,1030,,1,0
2030,SMF,dest,38.69542167,-121.5907669,1030,,1,0
2031,BWI,origin,39.17540167,-76.66819833,1250,,1,0
2031,MDW,dest,41.7859825,-87.75242444,1150,,1,0
2032,LAS,origin,36.08036111,-115.1523333,1400,,1,0
2032,SNA,dest,33.67565861,-117.8682225,1400,,1,0
2033,MDW,origin,41.7859825,-87.75242444,1309,,1,0
2033,OMA,dest,41.30251861,-95.89417306,1309,,1,0
2034,OMA,origin,41.30251861,-95.89417306,1450,,1,0
2034,LAS,dest,36.08036111,-115.1523333,1250,,1,0
2035,BNA,origin,36.12447667,-86.67818222,1235,,1,0
2035,CLE,dest,41.41089417,-81.84939667,1335,,1,0
2036,OAK,origin,37.72129083,-122.2207167,350,,1,0
2036,BNA,dest,36.12447667,-86.67818222,550,,1,0
2037,LAS,origin,36.08036111,-115.1523333,1655,,1,0
2037,SLC,dest,40.78838778,-111.9777731,1755,,1,0
2038,LAX,origin,33.94253611,-118.4080744,1525,,1,0
2038,LAS,dest,36.08036111,-115.1523333,1525,,1,0
2039,PHX,origin,33.43416667,-112.0080556,1200,,1,0
2039,LAX,dest,33.94253611,-118.4080744,1100,,1,0
2040,SEA,origin,47.44898194,-122.3093131,420,,1,0
2040,GEG,dest,47.61985556,-117.5338425,420,,1,0
2041,TPA,origin,27.97547222,-82.53325,1309,,1,0
2041,JAX,dest,30.49405556,-81.68786111,1309,,1,0
2042,MDW,origin,41.7859825,-87.75242444,950,,1,0
2042,STL,dest,38.74768694,-90.35998972,950,,1,0
2043,STL,origin,38.74768694,-90.35998972,1119,,1,0
2043,HOU,dest,29.64541861,-95.27888889,1119,,1,0
2044,BNA,origin,36.12447667,-86.67818222,1610,,1,0
2044,HOU,dest,29.64541861,-95.27888889,1610,,1,0
2045,MDW,origin,41.7859825,-87.75242444,1425,,1,0
2045,BNA,dest,36.12447667,-86.67818222,1425,,1,0
2046,OAK,origin,37.72129083,-122.2207167,400,,1,0
2046,SLC,dest,40.78838778,-111.9777731,500,,1,0
2047,ABQ,origin,35.04022222,-106.6091944,1835,,1,0
2047,PHX,dest,33.43416667,-112.0080556,1835,,1,0
2048,AMA,origin,35.2193725,-101.7059272,1914,,1,0
2048,ABQ,dest,35.04022222,-106.6091944,1814,,1,0
2049,MCI,origin,39.29760528,-94.71390556,540,640,0,0
2049,MDW,dest,41.7859825,-87.75242444,540,640,0,0
2050,MDW,origin,41.7859825,-87.75242444,715,815,0,1
2050,PVD,dest,41.72399917,-71.42822111,815,815,0,1
2051,OAK,origin,37.72129083,-122.2207167,1419,,1,0
2051,SNA,dest,33.67565861,-117.8682225,1419,,1,0
2052,PBI,origin,26.68316194,-80.09559417,730,730,0,0
2052,BWI,dest,39.17540167,-76.66819833,730,730,0,0
2053,BNA,origin,36.12447667,-86.67818222,1710,,1,0
2053,JAX,dest,30.49405556,-81.68786111,1810,,1,0
2054,JAX,origin,30.49405556,-81.68786111,2055,,1,0
2054,FLL,dest,26.07258333,-80.15275,2055,,1,0
2055,AUS,origin,30.19453278,-97.66987194,1830,,1,0
2055,HOU,dest,29.64541861,-95.27888889,1830,,1,0
2056,HOU,origin,29.64541861,-95.27888889,1935,,1,0
2056,TUL,dest,36.19837222,-95.88824167,1935,,1,0
2057,BWI,origin,39.17540167,-76.66819833,805,805,0,0
2057,BUF,dest,42.94052472,-78.73216667,805,805,0,0
2058,SAT,origin,29.53369444,-98.46977778,1910,,1,0
2058,HOU,dest,29.64541861,-95.27888889,1910,,1,0
2059,PHX,origin,33.43416667,-112.0080556,815,,1,0
2059,SMF,dest,38.69542167,-121.5907669,715,,1,0
2060,PVD,origin,41.72399917,-71.42822111,720,733,0,1
2060,PHX,dest,33.43416667,-112.0080556,520,733,0,1
2061,LAS,origin,36.08036111,-115.1523333,1025,,1,0
2061,MDW,dest,41.7859825,-87.75242444,1225,,1,0
2062,PBI,origin,26.68316194,-80.09559417,950,,1,0
2062,TPA,dest,27.97547222,-82.53325,950,,1,0
2063,BUF,origin,42.94052472,-78.73216667,1200,,1,0
2063,BWI,dest,39.17540167,-76.66819833,1200,,1,0
2064,PVD,origin,41.72399917,-71.42822111,935,,1,0
2064,TPA,dest,27.97547222,-82.53325,935,,1,0
2065,TPA,origin,27.97547222,-82.53325,1255,,1,0
2065,PVD,dest,41.72399917,-71.42822111,1255,,1,0
2066,ABQ,origin,35.04022222,-106.6091944,1639,,1,0
2066,ELP,dest,31.80666667,-106.3778056,1739,,1,0
2067,HOU,origin,29.64541861,-95.27888889,1525,,1,0
2067,MAF,dest,31.94252778,-102.2019139,1525,,1,0
2068,MAF,origin,31.94252778,-102.2019139,1705,,1,0
2068,ABQ,dest,35.04022222,-106.6091944,1605,,1,0
2069,PHX,origin,33.43416667,-112.0080556,350,550,0,0
2069,SAN,dest,32.73355611,-117.1896567,250,550,0,0
2070,SAN,origin,32.73355611,-117.1896567,420,,1,0
2070,SMF,dest,38.69542167,-121.5907669,420,,1,0
2071,CMH,origin,39.99798528,-82.89188278,620,620,0,0
2071,BWI,dest,39.17540167,-76.66819833,620,620,0,0
2072,BHM,origin,33.56294306,-86.75354972,535,635,0,0
2072,BNA,dest,36.12447667,-86.67818222,535,635,0,0
2073,BNA,origin,36.12447667,-86.67818222,645,745,0,0
2073,MDW,dest,41.7859825,-87.75242444,645,745,0,0
2074,HOU,origin,29.64541861,-95.27888889,1850,,1,0
2074,MSY,dest,29.99338889,-90.25802778,1850,,1,0
2075,MSY,origin,29.99338889,-90.25802778,2010,,1,0
2075,TPA,dest,27.97547222,-82.53325,2110,,1,0
2076,PHX,origin,33.43416667,-112.0080556,930,,1,0
2076,TUL,dest,36.19837222,-95.88824167,1030,,1,0
2077,TUL,origin,36.19837222,-95.88824167,1514,,1,0
2077,STL,dest,38.74768694,-90.35998972,1514,,1,0
2078,JAX,origin,30.49405556,-81.68786111,935,,1,0
2078,MSY,dest,29.99338889,-90.25802778,835,,1,0
2079,MSY,origin,29.99338889,-90.25802778,930,,1,0
2079,HOU,dest,29.64541861,-95.27888889,930,,1,0
2080,BNA,origin,36.12447667,-86.67818222,715,815,0,1
2080,PHX,dest,33.43416667,-112.0080556,615,815,0,1
2081,DTW,origin,42.21205889,-83.34883583,700,700,0,0
2081,BNA,dest,36.12447667,-86.67818222,600,700,0,0
2082,FLL,origin,26.07258333,-80.15275,835,835,0,1
2082,MDW,dest,41.7859825,-87.75242444,735,835,0,1
2083,MDW,origin,41.7859825,-87.75242444,630,730,0,1
2083,MCO,dest,28.42888889,-81.31602778,730,730,0,1
2084,BHM,origin,33.56294306,-86.75354972,740,,1,0
2084,MSY,dest,29.99338889,-90.25802778,740,,1,0
2085,BNA,origin,36.12447667,-86.67818222,635,735,0,0
2085,BHM,dest,33.56294306,-86.75354972,635,735,0,0
2086,MDW,origin,41.7859825,-87.75242444,500,600,0,0
2086,BNA,dest,36.12447667,-86.67818222,500,600,0,0
2087,PHX,origin,33.43416667,-112.0080556,1814,,1,0
2087,LAS,dest,36.08036111,-115.1523333,1714,,1,0
2088,PDX,origin,45.58872222,-122.5975,1235,,1,0
2088,OAK,dest,37.72129083,-122.2207167,1235,,1,0
2089,CRP,origin,27.77036083,-97.50121528,1230,,1,0
2089,HOU,dest,29.64541861,-95.27888889,1230,,1,0
2090,HOU,origin,29.64541861,-95.27888889,1344,,1,0
2090,DAL,dest,32.84711389,-96.85177222,1344,,1,0
2091,FLL,origin,26.07258333,-80.15275,919,920,0,0
2091,TPA,dest,27.97547222,-82.53325,919,920,0,0
2092,TPA,origin,27.97547222,-82.53325,1040,,1,0
2092,MDW,dest,41.7859825,-87.75242444,940,,1,0
2093,LAS,origin,36.08036111,-115.1523333,615,,1,0
2093,SAT,dest,29.53369444,-98.46977778,815,,1,0
2094,AUS,origin,30.19453278,-97.66987194,1935,,1,0
2094,SAN,dest,32.73355611,-117.1896567,1735,,1,0
2095,RDU,origin,35.87763889,-78.78747222,1814,,1,0
2095,AUS,dest,30.19453278,-97.66987194,1714,,1,0
2096,LAX,origin,33.94253611,-118.4080744,450,,1,0
2096,MCI,dest,39.29760528,-94.71390556,650,,1,0
2097,MCI,origin,39.29760528,-94.71390556,1230,,1,0
2097,MDW,dest,41.7859825,-87.75242444,1230,,1,0
2098,MDW,origin,41.7859825,-87.75242444,1415,,1,0
2098,PVD,dest,41.72399917,-71.42822111,1515,,1,0
2099,OAK,origin,37.72129083,-122.2207167,300,600,0,0
2099,LAX,dest,33.94253611,-118.4080744,300,600,0,0
2100,ABQ,origin,35.04022222,-106.6091944,1035,,1,0
2100,HOU,dest,29.64541861,-95.27888889,1135,,1,0
2101,SLC,origin,40.78838778,-111.9777731,850,,1,0
2101,ABQ,dest,35.04022222,-106.6091944,850,,1,0
2102,MDW,origin,41.7859825,-87.75242444,1744,,1,0
2102,FLL,dest,26.07258333,-80.15275,1844,,1,0
2103,BUF,origin,42.94052472,-78.73216667,1805,,1,0
2103,BWI,dest,39.17540167,-76.66819833,1805,,1,0
2104,BWI,origin,39.17540167,-76.66819833,1950,,1,0
2104,HOU,dest,29.64541861,-95.27888889,1850,,1,0
2105,BWI,origin,39.17540167,-76.66819833,1755,,1,0
2105,MCO,dest,28.42888889,-81.31602778,1755,,1,0
2106,MCO,origin,28.42888889,-81.31602778,2019,,1,0
2106,FLL,dest,26.07258333,-80.15275,2019,,1,0
2107,BWI,origin,39.17540167,-76.66819833,935,,1,0
2107,PVD,dest,41.72399917,-71.42822111,935,,1,0
2108,MDW,origin,41.7859825,-87.75242444,530,630,0,0
2108,BWI,dest,39.17540167,-76.66819833,630,630,0,0
2109,LAS,origin,36.08036111,-115.1523333,805,,1,0
2109,MAF,dest,31.94252778,-102.2019139,1005,,1,0
2110,LAX,origin,33.94253611,-118.4080744,640,,1,0
2110,LAS,dest,36.08036111,-115.1523333,640,,1,0
2111,OAK,origin,37.72129083,-122.2207167,500,,1,0
2111,LAX,dest,33.94253611,-118.4080744,500,,1,0
2112,BNA,origin,36.12447667,-86.67818222,1939,,1,0
2112,AUS,dest,30.19453278,-97.66987194,1939,,1,0
2113,BWI,origin,39.17540167,-76.66819833,1925,,1,0
2113,BNA,dest,36.12447667,-86.67818222,1825,,1,0
2114,PVD,origin,41.72399917,-71.42822111,1739,,1,0
2114,BWI,dest,39.17540167,-76.66819833,1739,,1,0
2115,MCO,origin,28.42888889,-81.31602778,1700,,1,0
2115,MSY,dest,29.99338889,-90.25802778,1600,,1,0
2116,MSY,origin,29.99338889,-90.25802778,1710,,1,0
2116,SAN,dest,32.73355611,-117.1896567,1510,,1,0
2117,SAN,origin,32.73355611,-117.1896567,1710,,1,0
2117,SJC,dest,37.36186194,-121.9290089,1710,,1,0
2118,SJC,origin,37.36186194,-121.9290089,940,,1,0
2118,LAS,dest,36.08036111,-115.1523333,940,,1,0
2119,SAT,origin,29.53369444,-98.46977778,1839,,1,0
2119,DAL,dest,32.84711389,-96.85177222,1839,,1,0
2120,BNA,origin,36.12447667,-86.67818222,830,,1,0
2120,MSY,dest,29.99338889,-90.25802778,830,,1,0
2121,BWI,origin,39.17540167,-76.66819833,815,815,0,0
2121,BNA,dest,36.12447667,-86.67818222,715,815,0,0
2122,BNA,origin,36.12447667,-86.67818222,1500,,1,0
2122,BWI,dest,39.17540167,-76.66819833,1600,,1,0
2123,MCI,origin,39.29760528,-94.71390556,1309,,1,0
2123,BNA,dest,36.12447667,-86.67818222,1309,,1,0
2124,MSY,origin,29.99338889,-90.25802778,1215,,1,0
2124,MCO,dest,28.42888889,-81.31602778,1315,,1,0
2125,SAN,origin,32.73355611,-117.1896567,404,,1,0
2125,MSY,dest,29.99338889,-90.25802778,604,,1,0
2126,STL,origin,38.74768694,-90.35998972,1030,,1,0
2126,TUL,dest,36.19837222,-95.88824167,1030,,1,0
2127,TUL,origin,36.19837222,-95.88824167,1205,,1,0
2127,HOU,dest,29.64541861,-95.27888889,1205,,1,0
2128,BUF,origin,42.94052472,-78.73216667,645,645,0,0
2128,BWI,dest,39.17540167,-76.66819833,645,645,0,0
2129,LAS,origin,36.08036111,-115.1523333,505,,1,0
2129,RNO,dest,39.49857611,-119.7680647,505,,1,0
2130,AUS,origin,30.19453278,-97.66987194,850,,1,0
2130,HOU,dest,29.64541861,-95.27888889,850,,1,0
2131,BWI,origin,39.17540167,-76.66819833,1700,,1,0
2131,MHT,dest,42.93451639,-71.43705583,1700,,1,0
2132,ELP,origin,31.80666667,-106.3778056,600,700,0,0
2132,AUS,dest,30.19453278,-97.66987194,600,700,0,0
2133,HOU,origin,29.64541861,-95.27888889,1000,,1,0
2133,STL,dest,38.74768694,-90.35998972,1000,,1,0
2134,STL,origin,38.74768694,-90.35998972,1225,,1,0
2134,BWI,dest,39.17540167,-76.66819833,1325,,1,0
2135,DAL,origin,32.84711389,-96.85177222,740,,1,0
2135,AUS,dest,30.19453278,-97.66987194,740,,1,0
2136,MSY,origin,29.99338889,-90.25802778,600,700,0,0
2136,DAL,dest,32.84711389,-96.85177222,600,700,0,0
2137,HOU,origin,29.64541861,-95.27888889,905,,1,0
2137,MAF,dest,31.94252778,-102.2019139,905,,1,0
2138,ABQ,origin,35.04022222,-106.6091944,605,,1,0
2138,PHX,dest,33.43416667,-112.0080556,605,,1,0
2139,PHX,origin,33.43416667,-112.0080556,644,,1,0
2139,RNO,dest,39.49857611,-119.7680647,544,,1,0
2140,RNO,origin,39.49857611,-119.7680647,800,,1,0
2140,SEA,dest,47.44898194,-122.3093131,800,,1,0
2141,LAS,origin,36.08036111,-115.1523333,330,,1,0
2141,SAN,dest,32.73355611,-117.1896567,330,,1,0
2142,TPA,origin,27.97547222,-82.53325,805,805,0,0
2142,PBI,dest,26.68316194,-80.09559417,805,805,0,0
2143,BDL,origin,41.93887417,-72.68322833,645,645,0,0
2143,MDW,dest,41.7859825,-87.75242444,545,645,0,0
2144,MDW,origin,41.7859825,-87.75242444,740,,1,0
2144,PHX,dest,33.43416667,-112.0080556,640,,1,0
2145,PHX,origin,33.43416667,-112.0080556,850,,1,0
2145,SAN,dest,32.73355611,-117.1896567,750,,1,0
2146,MCO,origin,28.42888889,-81.31602778,1040,,1,0
2146,BUF,dest,42.94052472,-78.73216667,1040,,1,0
2147,LAS,origin,36.08036111,-115.1523333,1310,,1,0
2147,MCI,dest,39.29760528,-94.71390556,1510,,1,0
2148,LIT,origin,34.72939611,-92.22424556,1050,,1,0
2148,STL,dest,38.74768694,-90.35998972,1050,,1,0
2149,STL,origin,38.74768694,-90.35998972,1219,,1,0
2149,DTW,dest,42.21205889,-83.34883583,1319,,1,0
2150,BNA,origin,36.12447667,-86.67818222,1340,,1,0
2150,BDL,dest,41.93887417,-72.68322833,1440,,1,0
2151,PHX,origin,33.43416667,-112.0080556,650,,1,0
2151,BNA,dest,36.12447667,-86.67818222,750,,1,0
2152,SNA,origin,33.67565861,-117.8682225,400,,1,0
2152,PHX,dest,33.43416667,-112.0080556,500,,1,0
2153,SAN,origin,32.73355611,-117.1896567,1344,,1,0
2153,OAK,dest,37.72129083,-122.2207167,1344,,1,0
2154,BNA,origin,36.12447667,-86.67818222,715,815,0,0
2154,DTW,dest,42.21205889,-83.34883583,815,815,0,0
2155,TPA,origin,27.97547222,-82.53325,709,710,0,0
2155,BNA,dest,36.12447667,-86.67818222,609,710,0,0
2156,OAK,origin,37.72129083,-122.2207167,400,,1,0
2156,LAS,dest,36.08036111,-115.1523333,400,,1,0
2157,LIT,origin,34.72939611,-92.22424556,1544,,1,0
2157,STL,dest,38.74768694,-90.35998972,1544,,1,0
2158,MDW,origin,41.7859825,-87.75242444,1850,,1,0
2158,BDL,dest,41.93887417,-72.68322833,1950,,1,0
2159,STL,origin,38.74768694,-90.35998972,1719,,1,0
2159,MDW,dest,41.7859825,-87.75242444,1719,,1,0
2160,LAS,origin,36.08036111,-115.1523333,1035,,1,0
2160,RNO,dest,39.49857611,-119.7680647,1035,,1,0
2161,OAK,origin,37.72129083,-122.2207167,1735,,1,0
2161,PHX,dest,33.43416667,-112.0080556,1835,,1,0
2162,LAX,origin,33.94253611,-118.4080744,1230,,1,0
2162,PHX,dest,33.43416667,-112.0080556,1330,,1,0
2163,BWI,origin,39.17540167,-76.66819833,709,710,0,1
2163,SLC,dest,40.78838778,-111.9777731,509,710,0,1
2164,SLC,origin,40.78838778,-111.9777731,819,,1,0
2164,OAK,dest,37.72129083,-122.2207167,719,,1,0
2165,MCI,origin,39.29760528,-94.71390556,725,,1,0
2165,MDW,dest,41.7859825,-87.75242444,725,,1,0
2166,MDW,origin,41.7859825,-87.75242444,909,,1,0
2166,DTW,dest,42.21205889,-83.34883583,1009,,1,0
2167,OKC,origin,35.39308833,-97.60073389,600,700,0,0
2167,MCI,dest,39.29760528,-94.71390556,600,700,0,0
2168,DAL,origin,32.84711389,-96.85177222,1019,,1,0
2168,SAT,dest,29.53369444,-98.46977778,1019,,1,0
2169,SJC,origin,37.36186194,-121.9290089,1344,,1,0
2169,LAX,dest,33.94253611,-118.4080744,1344,,1,0
2170,OAK,origin,37.72129083,-122.2207167,940,,1,0
2170,SAN,dest,32.73355611,-117.1896567,940,,1,0
2171,PHX,origin,33.43416667,-112.0080556,1405,,1,0
2171,TUL,dest,36.19837222,-95.88824167,1505,,1,0
2172,SAN,origin,32.73355611,-117.1896567,1130,,1,0
2172,PHX,dest,33.43416667,-112.0080556,1230,,1,0
2173,STL,origin,38.74768694,-90.35998972,2119,,1,0
2173,MDW,dest,41.7859825,-87.75242444,2119,,1,0
2174,TUL,origin,36.19837222,-95.88824167,1950,,1,0
2174,STL,dest,38.74768694,-90.35998972,1950,,1,0
2175,CMH,origin,39.99798528,-82.89188278,1630,,1,0
2175,MDW,dest,41.7859825,-87.75242444,1530,,1,0
2176,MCI,origin,39.29760528,-94.71390556,1750,,1,0
2176,TUL,dest,36.19837222,-95.88824167,1750,,1,0
2177,MDW,origin,41.7859825,-87.75242444,1605,,1,0
2177,MCI,dest,39.29760528,-94.71390556,1605,,1,0
2178,TUL,origin,36.19837222,-95.88824167,1905,,1,0
2178,HOU,dest,29.64541861,-95.27888889,1905,,1,0
2179,ELP,origin,31.80666667,-106.3778056,1850,,1,0
2179,AUS,dest,30.19453278,-97.66987194,1850,,1,0
2180,PHX,origin,33.43416667,-112.0080556,1519,,1,0
2180,ELP,dest,31.80666667,-106.3778056,1619,,1,0
2181,BNA,origin,36.12447667,-86.67818222,1219,,1,0
2181,AUS,dest,30.19453278,-97.66987194,1219,,1,0
2182,BWI,origin,39.17540167,-76.66819833,1209,,1,0
2182,BNA,dest,36.12447667,-86.67818222,1109,,1,0
2183,MHT,origin,42.93451639,-71.43705583,1025,,1,0
2183,BWI,dest,39.17540167,-76.66819833,1025,,1,0
2184,AUS,origin,30.19453278,-97.66987194,1450,,1,0
2184,LBB,dest,33.66363889,-101.8227778,1450,,1,0
2185,ELP,origin,31.80666667,-106.3778056,1639,,1,0
2185,PHX,dest,33.43416667,-112.0080556,1539,,1,0
2186,HOU,origin,29.64541861,-95.27888889,1344,,1,0
2186,AUS,dest,30.19453278,-97.66987194,1344,,1,0
2187,LBB,origin,33.66363889,-101.8227778,1619,,1,0
2187,ELP,dest,31.80666667,-106.3778056,1619,,1,0
2188,PHX,origin,33.43416667,-112.0080556,1550,,1,0
2188,SAN,dest,32.73355611,-117.1896567,1450,,1,0
2189,SAN,origin,32.73355611,-117.1896567,1619,,1,0
2189,SJC,dest,37.36186194,-121.9290089,1619,,1,0
2190,SJC,origin,37.36186194,-121.9290089,1805,,1,0
2190,RNO,dest,39.49857611,-119.7680647,1805,,1,0
2191,BWI,origin,39.17540167,-76.66819833,1015,,1,0
2191,MDW,dest,41.7859825,-87.75242444,915,,1,0
2192,PVD,origin,41.72399917,-71.42822111,830,830,0,0
2192,BWI,dest,39.17540167,-76.66819833,830,830,0,0
2193,BNA,origin,36.12447667,-86.67818222,1350,,1,0
2193,PBI,dest,26.68316194,-80.09559417,1450,,1,0
2194,BWI,origin,39.17540167,-76.66819833,1340,,1,0
2194,BNA,dest,36.12447667,-86.67818222,1240,,1,0
2195,BNA,origin,36.12447667,-86.67818222,1250,,1,0
2195,MDW,dest,41.7859825,-87.75242444,1250,,1,0
2196,JAX,origin,30.49405556,-81.68786111,1300,,1,0
2196,BNA,dest,36.12447667,-86.67818222,1200,,1,0
2197,FLL,origin,26.07258333,-80.15275,709,710,0,0
2197,JAX,dest,30.49405556,-81.68786111,709,710,0,0
2198,HOU,origin,29.64541861,-95.27888889,819,,1,0
2198,STL,dest,38.74768694,-90.35998972,819,,1,0
2199,STL,origin,38.74768694,-90.35998972,1040,,1,0
2199,CLE,dest,41.41089417,-81.84939667,1140,,1,0
2200,SEA,origin,47.44898194,-122.3093131,1019,,1,0
2200,OAK,dest,37.72129083,-122.2207167,1019,,1,0
2201,STL,origin,38.74768694,-90.35998972,1705,,1,0
2201,TUL,dest,36.19837222,-95.88824167,1705,,1,0
2202,CLE,origin,41.41089417,-81.84939667,2135,,1,0
2202,BWI,dest,39.17540167,-76.66819833,2135,,1,0
2203,LAS,origin,36.08036111,-115.1523333,909,,1,0
2203,MCI,dest,39.29760528,-94.71390556,1109,,1,0
2204,MCI,origin,39.29760528,-94.71390556,1619,,1,0
2204,MDW,dest,41.7859825,-87.75242444,1619,,1,0
2205,MDW,origin,41.7859825,-87.75242444,1805,,1,0
2205,CLE,dest,41.41089417,-81.84939667,1905,,1,0
2206,SJC,origin,37.36186194,-121.9290089,719,,1,0
2206,LAS,dest,36.08036111,-115.1523333,719,,1,0
2207,ABQ,origin,35.04022222,-106.6091944,1944,,1,0
2207,PHX,dest,33.43416667,-112.0080556,1944,,1,0
2208,PHX,origin,33.43416667,-112.0080556,844,,1,0
2208,ABQ,dest,35.04022222,-106.6091944,844,,1,0
2209,CMH,origin,39.99798528,-82.89188278,1505,,1,0
2209,MDW,dest,41.7859825,-87.75242444,1405,,1,0
2210,TPA,origin,27.97547222,-82.53325,1225,,1,0
2210,CMH,dest,39.99798528,-82.89188278,1225,,1,0
2211,OKC,origin,35.39308833,-97.60073389,830,,1,0
2211,STL,dest,38.74768694,-90.35998972,830,,1,0
2212,LAS,origin,36.08036111,-115.1523333,1055,,1,0
2212,OAK,dest,37.72129083,-122.2207167,1055,,1,0
2213,SAT,origin,29.53369444,-98.46977778,1150,,1,0
2213,LAS,dest,36.08036111,-115.1523333,950,,1,0
2214,ABQ,origin,35.04022222,-106.6091944,435,635,0,0
2214,LAX,dest,33.94253611,-118.4080744,335,635,0,0
2215,LAX,origin,33.94253611,-118.4080744,500,,1,0
2215,OAK,dest,37.72129083,-122.2207167,500,,1,0
2216,AUS,origin,30.19453278,-97.66987194,1255,,1,0
